Year,Economy,Economy Label,TEU (Twenty foot Equivalent Unit),TEU (Twenty foot Equivalent Unit) Footnote,TEU (Twenty foot Equivalent Unit) Missing value
2010,0000,"World",545520944,,
2010,5100,"Africa",23416816,,
2010,5110,"Northern Africa",12024778,,
2010,5120,"Sub-Saharan Africa",11392038,,
2010,5121,"Eastern Africa",2297961,,
2010,5122,"Middle Africa",1478340,,
2010,5123,"Southern Africa",4233278,,
2010,5124,"Western Africa",3382459,,
2010,5200,"Americas",84179473,,
2010,5210,"Northern America",44937011,,
2010,5220,"Latin America and the Caribbean",39242462,,
2010,5221,"Caribbean",7673944,,
2010,5222,"Central America",12145350,,
2010,5223,"South America",19423168,,
2010,5300,"Asia",342459718,,
2010,5330,"Eastern Asia",211698789,,
2010,5350,"South-eastern Asia",74642005,,
2010,5320,"Southern Asia",19910416,,
2010,5340,"Western Asia",36208508,,
2010,5400,"Europe",86188340,,
2010,5410,"Eastern Europe",5758409,,
2010,5420,"Northern Europe",13928125,,
2010,5430,"Southern Europe",28225543,,
2010,5440,"Western Europe",38276263,,
2010,5500,"Oceania",9276596,,
2010,5520,"Australia and New Zealand",8769308,,
2010,5510,"Oceania excluding Australia and New Zealand",507288,,
2010,008,"Albania",70000,,
2010,012,"Algeria",1198828,,
2010,024,"Angola",611050,,
2010,028,"Antigua and Barbuda",24615,,
2010,032,"Argentina",2017388,,
2010,533,"Aruba",49558,,
2010,036,"Australia",6451689,,
2010,044,"Bahamas",1155000,,
2010,048,"Bahrain",367589,,
2010,050,"Bangladesh",1364139,,
2010,052,"Barbados",80424,,
2010,056,"Belgium",9988291,,
2010,084,"Belize",31917,,
2010,076,"Brazil",7223103,,
2010,096,"Brunei Darussalam",86000,,
2010,100,"Bulgaria",142611,,
2010,132,"Cabo Verde",54873,,
2010,116,"Cambodia",222928,,
2010,120,"Cameroon",290000,,
2010,124,"Canada",4670790,,
2010,136,"Cayman Islands",45649,,
2010,152,"Chile",3157758,,
2010,156,"China",136044183,,
2010,344,"China, Hong Kong SAR",23699000,,
2010,158,"China, Taiwan Province of",12736948,,
2010,170,"Colombia",2446523,,
2010,178,"Congo",355000,,
2010,188,"Costa Rica",1013483,,
2010,384,"Cote d'Ivoire",717700,,
2010,191,"Croatia",160600,,
2010,192,"Cuba",228346,,
2010,531,"Curacao",,,"Not applicable"
2010,196,"Cyprus",349163,,
2010,180,"Dem. Rep. of the Congo",59133,,
2010,208,"Denmark",698012,,
2010,262,"Djibouti",406407,,
2010,214,"Dominican Republic",1382905,,
2010,218,"Ecuador",1209347,,
2010,818,"Egypt",6715321,,
2010,222,"El Salvador",145774,,
2010,226,"Equatorial Guinea",9500,,
2010,233,"Estonia",,,"Not publishable"
2010,246,"Finland",1219391,,
2010,250,"France",3915704,,
2010,254,"French Guiana",39372,,
2010,258,"French Polynesia",68889,,
2010,266,"Gabon",153657,,
2010,268,"Georgia",242433,,
2010,276,"Germany",13037702,,
2010,288,"Ghana",643188,,
2010,300,"Greece",1177767,,
2010,308,"Grenada",15011,,
2010,312,"Guadeloupe",150540,,
2010,316,"Guam",183214,,
2010,320,"Guatemala",970635,,
2010,324,"Guinea",115567,,
2010,328,"Guyana",59850,,
2010,332,"Haiti",163456,,
2010,340,"Honduras",619867,,
2010,352,"Iceland",192778,,
2010,356,"India",9235765,,
2010,360,"Indonesia",8684768,,
2010,364,"Iran (Islamic Republic of)",2966512,,
2010,372,"Ireland",782115,,
2010,376,"Israel",2281552,,
2010,380,"Italy",9762077,,
2010,388,"Jamaica",1891770,,
2010,392,"Japan",20016486,,
2010,400,"Jordan",605659,,
2010,404,"Kenya",695600,,
2010,428,"Latvia",256252,,
2010,422,"Lebanon",949155,,
2010,434,"Libya",259319,,
2010,440,"Lithuania",294954,,
2010,458,"Malaysia",18133368,,
2010,470,"Malta",2414479,,
2010,474,"Martinique",150710,,
2010,480,"Mauritius",332662,,
2010,175,"Mayotte",52316,,
2010,484,"Mexico",3704765,,
2010,499,"Montenegro",27600,,
2010,504,"Morocco",2946000,,
2010,508,"Mozambique",,,"Not publishable"
2010,104,"Myanmar",335346,,
2010,516,"Namibia",247743,,
2010,528,"Netherlands (Kingdom of the)",11334566,,
2010,530,"Netherlands Antilles",164465,,
2010,540,"New Caledonia",90574,,
2010,554,"New Zealand",2317619,,
2010,558,"Nicaragua",68224,,
2010,566,"Nigeria",1162000,,
2010,578,"Norway",636086,,
2010,512,"Oman",3893198,,
2010,586,"Pakistan",2224000,,
2010,591,"Panama",5590685,,
2010,598,"Papua New Guinea",142146,,
2010,604,"Peru",1529846,,
2010,608,"Philippines",5138014,,
2010,616,"Poland",1050345,,
2010,620,"Portugal",1636246,,
2010,630,"Puerto Rico",1525532,,
2010,634,"Qatar",346500,,
2010,410,"Republic of Korea",19202172,,
2010,638,"Reunion",216179,,
2010,642,"Romania",556694,,
2010,643,"Russian Federation",3318499,,
2010,662,"Saint Lucia",52479,,
2010,670,"Saint Vincent and the Grenadines",16967,,
2010,882,"Samoa",22465,,
2010,682,"Saudi Arabia",5313023,,
2010,686,"Senegal",349231,,
2010,702,"Singapore",28431100,,
2010,534,"Sint Maarten (Dutch part)",,,"Not applicable"
2010,705,"Slovenia",476731,,
2010,710,"South Africa",3985535,,
2010,724,"Spain",12500043,,
2010,144,"Sri Lanka",4120000,,
2010,729,"Sudan",,,"Not applicable"
2010,736,"Sudan (...2011)",439100,,
2010,740,"Suriname",59583,,
2010,752,"Sweden",1397145,,
2010,760,"Syrian Arab Republic",586283,,
2010,764,"Thailand",7179449,,
2010,768,"Togo",339900,,
2010,780,"Trinidad and Tobago",576517,,
2010,788,"Tunisia",466210,,
2010,792,"Turkiye",5743429,,
2010,804,"Ukraine",690260,,
2010,784,"United Arab Emirates",15140524,,
2010,826,"United Kingdom",8224935,,
2010,834,"United Republic of Tanzania",359010,,
2010,840,"United States",40266221,,
2010,858,"Uruguay",608712,,
2010,862,"Venezuela (Bolivarian Rep. of)",1071686,,
2010,704,"Viet Nam",6431032,,
2010,887,"Yemen",390000,,
2010,5600,"Asia and Oceania",351736314,,
2010,5702,"Northern America and Europe",131125351,,
2010,5706,"Europe, Northern America, Australia and New Zealand",139894659,,
2010,5703,"Central and Southern Asia",19910416,,
2010,5704,"Eastern and South-Eastern Asia",286340794,,
2010,5705,"Western Asia and Northern Africa",48233286,,
2010,1400,"Developing economies",363776911,,
2010,1410,"Developing economies: Africa",23416816,,
2010,1411,"Developing economies: Northern Africa",12024778,,
2010,1412,"Developing economies: Sub-Saharan Africa",11392038,,
2010,1420,"Developing economies: Americas",39242462,,
2010,1460,"Developing economies: Asia and Oceania",301117633,,
2010,1430,"Developing economies: Asia",300610345,,
2010,1433,"Developing economies: Eastern Asia",172480131,,
2010,1435,"Developing economies: South-eastern Asia",74642005,,
2010,1432,"Developing economies: Southern Asia",19910416,,
2010,1434,"Developing economies: Western Asia",33577793,,
2010,1450,"Developing economies: Oceania",507288,,
2010,1500,"Developed economies",181744032,,
2010,1520,"Developed economies: Americas",44937011,,
2010,1560,"Developed economies: Asia and Oceania",50618681,,
2010,1530,"Developed economies: Asia",41849373,,
2010,1550,"Developed economies: Oceania",8769308,,
2010,1540,"Developed economies: Europe",86188340,,
2010,1600,"Developing economies excluding China",227732728,,
2010,1601,"Developing economies excluding LDCs",358385857,,
2010,1610,"LDCs (Least developed countries)",5391054,,
2010,1614,"LDCs: Africa",2915185,,
2010,1612,"LDCs: Asia",2312413,,
2010,1615,"LDCs: Islands and Haiti",163456,,
2010,1640,"SIDS (Small island developing States) (UN-OHRLLS)",37151217,,
2010,1641,"SIDS: Atlantic and Indian Ocean",387535,,
2010,1642,"SIDS: Caribbean",7825294,,
2010,1643,"SIDS: Pacific",28938388,,
2010,2711,"BRICS",193314210,,
2010,3412,"European Union (2020 …)",73986462,,
2010,3916,"G20 (Group of Twenty)",310818234,,
2010,3919,"G-77 (Group of 77)",314913338,,
2010,3905,"OECD (Organisation for Economic Cooperation and Development)",190689201,,
2011,0000,"World",591086757,,
2011,5100,"Africa",25807125,,
2011,5110,"Northern Africa",12658290,,
2011,5120,"Sub-Saharan Africa",13148835,,
2011,5121,"Eastern Africa",2757735,,
2011,5122,"Middle Africa",1778251,,
2011,5123,"Southern Africa",4612969,,
2011,5124,"Western Africa",3999880,,
2011,5200,"Americas",89668724,,
2011,5210,"Northern America",45549061,,
2011,5220,"Latin America and the Caribbean",44119663,,
2011,5221,"Caribbean",7825128,,
2011,5222,"Central America",14031213,,
2011,5223,"South America",22263322,,
2011,5300,"Asia",372762324,,
2011,5330,"Eastern Asia",231869082,,
2011,5350,"South-eastern Asia",80633633,,
2011,5320,"Southern Asia",21219431,,
2011,5340,"Western Asia",39040178,,
2011,5400,"Europe",92985177,,
2011,5410,"Eastern Europe",7178527,,
2011,5420,"Northern Europe",14310511,,
2011,5430,"Southern Europe",30504650,,
2011,5440,"Western Europe",40991489,,
2011,5500,"Oceania",9863406,,
2011,5520,"Australia and New Zealand",9331362,,
2011,5510,"Oceania excluding Australia and New Zealand",532044,,
2011,008,"Albania",76700,,
2011,012,"Algeria",1309432,,
2011,024,"Angola",763851,,
2011,028,"Antigua and Barbuda",21824,,
2011,032,"Argentina",2193269,,
2011,533,"Aruba",,,"Not publishable"
2011,036,"Australia",6865295,,
2011,044,"Bahamas",1146272,,
2011,048,"Bahrain",374823,,
2011,050,"Bangladesh",1419227,,
2011,052,"Barbados",77051,,
2011,056,"Belgium",9901751,,
2011,084,"Belize",34200,,
2011,076,"Brazil",8037427,,
2011,096,"Brunei Darussalam",101397,,
2011,100,"Bulgaria",147594,,
2011,132,"Cabo Verde",55976,,
2011,116,"Cambodia",237941,,
2011,120,"Cameroon",333834,,
2011,124,"Canada",4735750,,
2011,136,"Cayman Islands",44766,,
2011,152,"Chile",3432192,,
2011,156,"China",151800937,,
2011,344,"China, Hong Kong SAR",24404000,,
2011,158,"China, Taiwan Province of",13422647,,
2011,170,"Colombia",2861151,,
2011,178,"Congo",442202,,
2011,188,"Costa Rica",1069348,,
2011,384,"Cote d'Ivoire",766071,,
2011,191,"Croatia",176741,,
2011,192,"Cuba",246773,,
2011,531,"Curacao",94097,,
2011,196,"Cyprus",345817,,
2011,180,"Dem. Rep. of the Congo",66199,,
2011,208,"Denmark",782554,,
2011,262,"Djibouti",703617,,
2011,214,"Dominican Republic",1476007,,
2011,218,"Ecuador",1527372,,
2011,818,"Egypt",7181079,,
2011,222,"El Salvador",161226,,
2011,226,"Equatorial Guinea",9750,,
2011,233,"Estonia",197717,,
2011,246,"Finland",1398619,,
2011,250,"France",3865087,,
2011,254,"French Guiana",31117,,
2011,258,"French Polynesia",72816,,
2011,266,"Gabon",162415,,
2011,268,"Georgia",284446,,
2011,276,"Germany",15199723,,
2011,288,"Ghana",813494,,
2011,300,"Greece",2009704,,
2011,308,"Grenada",14365,,
2011,312,"Guadeloupe",160093,,
2011,316,"Guam",180814,,
2011,320,"Guatemala",1163078,,
2011,324,"Guinea",140052,,
2011,328,"Guyana",52000,,
2011,332,"Haiti",189028,,
2011,340,"Honduras",662815,,
2011,352,"Iceland",199850,,
2011,356,"India",9878067,,
2011,360,"Indonesia",9870882,,
2011,364,"Iran (Islamic Republic of)",3359250,,
2011,372,"Ireland",736557,,
2011,376,"Israel",2413000,,
2011,380,"Italy",9533620,,
2011,388,"Jamaica",1848231,,
2011,392,"Japan",20631007,,
2011,400,"Jordan",705648,,
2011,404,"Kenya",771000,,
2011,428,"Latvia",305239,,
2011,422,"Lebanon",1034249,,
2011,434,"Libya",255879,,
2011,440,"Lithuania",382185,,
2011,458,"Malaysia",20009479,,
2011,470,"Malta",2406652,,
2011,474,"Martinique",147258,,
2011,480,"Mauritius",350624,,
2011,175,"Mayotte",52737,,
2011,484,"Mexico",4226288,,
2011,499,"Montenegro",33100,,
2011,504,"Morocco",3032679,,
2011,508,"Mozambique",220000,"Estimated",
2011,104,"Myanmar",380675,,
2011,516,"Namibia",220178,,
2011,528,"Netherlands (Kingdom of the)",12024928,,
2011,530,"Netherlands Antilles",,,"Not applicable"
2011,540,"New Caledonia",95277,,
2011,554,"New Zealand",2466067,,
2011,558,"Nicaragua",84420,,
2011,566,"Nigeria",1456000,,
2011,578,"Norway",670407,,
2011,512,"Oman",3609140,,
2011,586,"Pakistan",2300000,,
2011,591,"Panama",6629838,,
2011,598,"Papua New Guinea",161717,,
2011,604,"Peru",1826795,,
2011,608,"Philippines",5682561,,
2011,616,"Poland",1357182,,
2011,620,"Portugal",1777207,,
2011,630,"Puerto Rico",1484595,,
2011,634,"Qatar",322000,,
2011,410,"Republic of Korea",21610491,,
2011,638,"Reunion",220295,,
2011,642,"Romania",648548,,
2011,643,"Russian Federation",4226143,,
2011,662,"Saint Lucia",60342,,
2011,670,"Saint Vincent and the Grenadines",16418,,
2011,882,"Samoa",21420,,
2011,682,"Saudi Arabia",5694484,,
2011,686,"Senegal",415592,,
2011,702,"Singapore",29937700,,
2011,534,"Sint Maarten (Dutch part)",76701,,
2011,705,"Slovenia",589314,,
2011,710,"South Africa",4392791,,
2011,724,"Spain",13901612,,
2011,144,"Sri Lanka",4262887,,
2011,729,"Sudan",,,"Not applicable"
2011,736,"Sudan (...2011)",,,"Not publishable"
2011,740,"Suriname",97335,,
2011,752,"Sweden",1495064,,
2011,760,"Syrian Arab Republic",524614,,
2011,764,"Thailand",7527975,,
2011,768,"Togo",352695,,
2011,780,"Trinidad and Tobago",551588,,
2011,788,"Tunisia",440121,,
2011,792,"Turkiye",6523059,,
2011,804,"Ukraine",799060,,
2011,784,"United Arab Emirates",17028713,,
2011,826,"United Kingdom",8142319,,
2011,834,"United Republic of Tanzania",439462,,
2011,840,"United States",40813311,,
2011,858,"Uruguay",861164,,
2011,862,"Venezuela (Bolivarian Rep. of)",1343500,,
2011,704,"Viet Nam",6885023,,
2011,887,"Yemen",,,"Not publishable"
2011,5600,"Asia and Oceania",382625730,,
2011,5702,"Northern America and Europe",138534238,,
2011,5706,"Europe, Northern America, Australia and New Zealand",147865600,,
2011,5703,"Central and Southern Asia",21219431,,
2011,5704,"Eastern and South-Eastern Asia",312502715,,
2011,5705,"Western Asia and Northern Africa",51698468,,
2011,1400,"Developing economies",398220841,,
2011,1410,"Developing economies: Africa",25807125,,
2011,1411,"Developing economies: Northern Africa",12658290,,
2011,1412,"Developing economies: Sub-Saharan Africa",13148835,,
2011,1420,"Developing economies: Americas",44119663,,
2011,1460,"Developing economies: Asia and Oceania",328294053,,
2011,1430,"Developing economies: Asia",327762009,,
2011,1433,"Developing economies: Eastern Asia",189627584,,
2011,1435,"Developing economies: South-eastern Asia",80633633,,
2011,1432,"Developing economies: Southern Asia",21219431,,
2011,1434,"Developing economies: Western Asia",36281361,,
2011,1450,"Developing economies: Oceania",532044,,
2011,1500,"Developed economies",192865915,,
2011,1520,"Developed economies: Americas",45549061,,
2011,1560,"Developed economies: Asia and Oceania",54331677,,
2011,1530,"Developed economies: Asia",45000315,,
2011,1550,"Developed economies: Oceania",9331362,,
2011,1540,"Developed economies: Europe",92985177,,
2011,1600,"Developing economies excluding China",246419904,,
2011,1601,"Developing economies excluding LDCs",392273217,,
2011,1610,"LDCs (Least developed countries)",5947624,,
2011,1614,"LDCs: Africa",3540568,,
2011,1612,"LDCs: Asia",2218028,,
2011,1615,"LDCs: Islands and Haiti",189028,,
2011,1640,"SIDS (Small island developing States) (UN-OHRLLS)",38885007,,
2011,1641,"SIDS: Atlantic and Indian Ocean",406600,,
2011,1642,"SIDS: Caribbean",8008663,,
2011,1643,"SIDS: Pacific",30469744,,
2011,2711,"BRICS",215775289,,
2011,3412,"European Union (2020 …)",79794915,,
2011,3916,"G20 (Group of Twenty)",338239950,,
2011,3919,"G-77 (Group of 77)",346530116,,
2011,3905,"OECD (Organisation for Economic Cooperation and Development)",202729098,,
2012,0000,"World",620931017,,
2012,5100,"Africa",26036436,,
2012,5110,"Northern Africa",11820831,,
2012,5120,"Sub-Saharan Africa",14215605,,
2012,5121,"Eastern Africa",3090451,,
2012,5122,"Middle Africa",2204619,,
2012,5123,"Southern Africa",4687137,,
2012,5124,"Western Africa",4233398,,
2012,5200,"Americas",93634957,,
2012,5210,"Northern America",47006175,,
2012,5220,"Latin America and the Caribbean",46628782,,
2012,5221,"Caribbean",8166901,,
2012,5222,"Central America",15002217,,
2012,5223,"South America",23459664,,
2012,5300,"Asia",395389190,,
2012,5330,"Eastern Asia",246671389,,
2012,5350,"South-eastern Asia",85214262,,
2012,5320,"Southern Asia",20744035,,
2012,5340,"Western Asia",42759504,,
2012,5400,"Europe",95530501,,
2012,5410,"Eastern Europe",8001694,,
2012,5420,"Northern Europe",14306932,,
2012,5430,"Southern Europe",32187852,,
2012,5440,"Western Europe",41034023,,
2012,5500,"Oceania",10339933,,
2012,5520,"Australia and New Zealand",9791350,,
2012,5510,"Oceania excluding Australia and New Zealand",548583,,
2012,008,"Albania",83194,,
2012,012,"Algeria",1400495,,
2012,024,"Angola",1103281,,
2012,028,"Antigua and Barbuda",24449,,
2012,032,"Argentina",1970243,,
2012,533,"Aruba",,,"Not publishable"
2012,036,"Australia",7197262,,
2012,044,"Bahamas",1232000,,
2012,048,"Bahrain",525309,,
2012,050,"Bangladesh",1435045,,
2012,052,"Barbados",72163,,
2012,056,"Belgium",9653447,,
2012,084,"Belize",36978,,
2012,076,"Brazil",8455525,,
2012,096,"Brunei Darussalam",116551,,
2012,100,"Bulgaria",169922,,
2012,132,"Cabo Verde",49207,,
2012,116,"Cambodia",255378,,
2012,120,"Cameroon",351099,,
2012,124,"Canada",5125601,,
2012,136,"Cayman Islands",45400,,
2012,152,"Chile",3514318,,
2012,156,"China",165939400,,
2012,344,"China, Hong Kong SAR",23126000,,
2012,158,"China, Taiwan Province of",13879192,,
2012,170,"Colombia",3381952,,
2012,178,"Congo",509037,,
2012,188,"Costa Rica",1229530,,
2012,384,"Cote d'Ivoire",880104,,
2012,191,"Croatia",172491,,
2012,192,"Cuba",240000,,
2012,531,"Curacao",99191,,
2012,196,"Cyprus",307496,,
2012,180,"Dem. Rep. of the Congo",62665,,
2012,208,"Denmark",763945,,
2012,262,"Djibouti",743273,,
2012,214,"Dominican Republic",1751095,,
2012,218,"Ecuador",1591052,,
2012,818,"Egypt",6424921,,
2012,222,"El Salvador",160982,,
2012,226,"Equatorial Guinea",9625,,
2012,233,"Estonia",227809,,
2012,246,"Finland",1445102,,
2012,250,"France",4076391,,
2012,254,"French Guiana",31002,,
2012,258,"French Polynesia",71866,,
2012,266,"Gabon",168912,,
2012,268,"Georgia",356723,,
2012,276,"Germany",15269690,,
2012,288,"Ghana",882877,,
2012,300,"Greece",3092300,,
2012,308,"Grenada",13920,,
2012,312,"Guadeloupe",211412,,
2012,316,"Guam",173089,,
2012,320,"Guatemala",1158482,,
2012,324,"Guinea",147466,,
2012,328,"Guyana",66000,,
2012,332,"Haiti",164720,,
2012,340,"Honduras",663908,,
2012,352,"Iceland",220518,,
2012,356,"India",10017480,,
2012,360,"Indonesia",10938304,,
2012,364,"Iran (Islamic Republic of)",2739276,,
2012,372,"Ireland",734023,,
2012,376,"Israel",2561000,,
2012,380,"Italy",9674361,,
2012,388,"Jamaica",1855400,,
2012,392,"Japan",21167525,,
2012,400,"Jordan",817434,,
2012,404,"Kenya",903443,,
2012,428,"Latvia",366417,,
2012,422,"Lebanon",1041756,,
2012,434,"Libya",306304,,
2012,440,"Lithuania",381278,,
2012,458,"Malaysia",20491118,,
2012,470,"Malta",2589983,,
2012,474,"Martinique",143728,,
2012,480,"Mauritius",417467,,
2012,175,"Mayotte",51664,,
2012,484,"Mexico",4810170,,
2012,499,"Montenegro",33593,,
2012,504,"Morocco",2790692,,
2012,508,"Mozambique",246000,"Estimated",
2012,104,"Myanmar",474300,,
2012,516,"Namibia",334410,,
2012,528,"Netherlands (Kingdom of the)",12034495,,
2012,530,"Netherlands Antilles",,,"Not applicable"
2012,540,"New Caledonia",96000,,
2012,554,"New Zealand",2594088,,
2012,558,"Nicaragua",94443,,
2012,566,"Nigeria",1583460,,
2012,578,"Norway",687821,,
2012,512,"Oman",4177556,,
2012,586,"Pakistan",2231250,,
2012,591,"Panama",6847724,,
2012,598,"Papua New Guinea",184491,,
2012,604,"Peru",2021881,,
2012,608,"Philippines",5938070,,
2012,616,"Poland",1657432,,
2012,620,"Portugal",1904965,,
2012,630,"Puerto Rico",1423156,,
2012,634,"Qatar",376754,,
2012,410,"Republic of Korea",22559272,,
2012,638,"Reunion",221419,,
2012,642,"Romania",684059,,
2012,643,"Russian Federation",4769980,,
2012,662,"Saint Lucia",83340,,
2012,670,"Saint Vincent and the Grenadines",16826,,
2012,882,"Samoa",23137,,
2012,682,"Saudi Arabia",6624538,,
2012,686,"Senegal",401803,,
2012,702,"Singapore",31649400,,
2012,534,"Sint Maarten (Dutch part)",79807,,
2012,705,"Slovenia",570744,,
2012,710,"South Africa",4352727,,
2012,724,"Spain",14066221,,
2012,144,"Sri Lanka",4320984,,
2012,729,"Sudan",441469,,
2012,736,"Sudan (...2011)",,,"Not applicable"
2012,740,"Suriname",103961,,
2012,752,"Sweden",1501991,,
2012,760,"Syrian Arab Republic",342062,,
2012,764,"Thailand",7845500,,
2012,768,"Togo",288481,,
2012,780,"Trinidad and Tobago",542346,,
2012,788,"Tunisia",456950,,
2012,792,"Turkiye",7302956,,
2012,804,"Ukraine",720301,,
2012,784,"United Arab Emirates",18063296,,
2012,826,"United Kingdom",7978028,,
2012,834,"United Republic of Tanzania",507185,,
2012,840,"United States",41880574,,
2012,858,"Uruguay",753889,,
2012,862,"Venezuela (Bolivarian Rep. of)",1569841,,
2012,704,"Viet Nam",7505641,,
2012,887,"Yemen",262624,,
2012,5600,"Asia and Oceania",405729123,,
2012,5702,"Northern America and Europe",142536676,,
2012,5706,"Europe, Northern America, Australia and New Zealand",152328026,,
2012,5703,"Central and Southern Asia",20744035,,
2012,5704,"Eastern and South-Eastern Asia",331885651,,
2012,5705,"Western Asia and Northern Africa",54580335,,
2012,1400,"Developing economies",422007698,,
2012,1410,"Developing economies: Africa",26036436,,
2012,1411,"Developing economies: Northern Africa",11820831,,
2012,1412,"Developing economies: Sub-Saharan Africa",14215605,,
2012,1420,"Developing economies: Americas",46628782,,
2012,1460,"Developing economies: Asia and Oceania",349342480,,
2012,1430,"Developing economies: Asia",348793897,,
2012,1433,"Developing economies: Eastern Asia",202944592,,
2012,1435,"Developing economies: South-eastern Asia",85214262,,
2012,1432,"Developing economies: Southern Asia",20744035,,
2012,1434,"Developing economies: Western Asia",39891008,,
2012,1450,"Developing economies: Oceania",548583,,
2012,1500,"Developed economies",198923319,,
2012,1520,"Developed economies: Americas",47006175,,
2012,1560,"Developed economies: Asia and Oceania",56386643,,
2012,1530,"Developed economies: Asia",46595293,,
2012,1550,"Developed economies: Oceania",9791350,,
2012,1540,"Developed economies: Europe",95530501,,
2012,1600,"Developing economies excluding China",256068298,,
2012,1601,"Developing economies excluding LDCs",415474008,,
2012,1610,"LDCs (Least developed countries)",6533690,,
2012,1614,"LDCs: Africa",3941623,,
2012,1612,"LDCs: Asia",2427347,,
2012,1615,"LDCs: Islands and Haiti",164720,,
2012,1640,"SIDS (Small island developing States) (UN-OHRLLS)",41038497,,
2012,1641,"SIDS: Atlantic and Indian Ocean",466674,,
2012,1642,"SIDS: Caribbean",8373840,,
2012,1643,"SIDS: Pacific",32197983,,
2012,2711,"BRICS",231700909,,
2012,3412,"European Union (2020 …)",82003787,,
2012,3916,"G20 (Group of Twenty)",360110027,,
2012,3919,"G-77 (Group of 77)",369716975,,
2012,3905,"OECD (Organisation for Economic Cooperation and Development)",210290451,,
2013,0000,"World",641216029,,
2013,5100,"Africa",27390638,,
2013,5110,"Northern Africa",12599913,,
2013,5120,"Sub-Saharan Africa",14790725,,
2013,5121,"Eastern Africa",3131470,,
2013,5122,"Middle Africa",2128111,,
2013,5123,"Southern Africa",4995759,,
2013,5124,"Western Africa",4535385,,
2013,5200,"Americas",95141372,,
2013,5210,"Northern America",48103197,,
2013,5220,"Latin America and the Caribbean",47038175,,
2013,5221,"Caribbean",7657282,,
2013,5222,"Central America",14901832,,
2013,5223,"South America",24479061,,
2013,5300,"Asia",410270787,,
2013,5330,"Eastern Asia",257847161,,
2013,5350,"South-eastern Asia",87663413,,
2013,5320,"Southern Asia",20932560,,
2013,5340,"Western Asia",43827653,,
2013,5400,"Europe",97900889,,
2013,5410,"Eastern Europe",8664861,,
2013,5420,"Northern Europe",14645974,,
2013,5430,"Southern Europe",33623236,,
2013,5440,"Western Europe",40966818,,
2013,5500,"Oceania",10512343,,
2013,5520,"Australia and New Zealand",9969689,,
2013,5510,"Oceania excluding Australia and New Zealand",542654,,
2013,008,"Albania",108670,,
2013,012,"Algeria",1508774,,
2013,024,"Angola",1006332,,
2013,028,"Antigua and Barbuda",24842,,
2013,032,"Argentina",2176939,,
2013,533,"Aruba",30988,,
2013,036,"Australia",7304610,,
2013,044,"Bahamas",1430000,,
2013,048,"Bahrain",429823,,
2013,050,"Bangladesh",1584873,,
2013,052,"Barbados",74923,,
2013,056,"Belgium",9528054,,
2013,084,"Belize",40978,,
2013,076,"Brazil",9214483,,
2013,096,"Brunei Darussalam",111817,,
2013,100,"Bulgaria",180446,,
2013,132,"Cabo Verde",49084,,
2013,116,"Cambodia",286450,,
2013,120,"Cameroon",339268,,
2013,124,"Canada",5260202,,
2013,136,"Cayman Islands",46118,,
2013,152,"Chile",3853407,,
2013,156,"China",176607144,,
2013,344,"China, Hong Kong SAR",22288000,,
2013,158,"China, Taiwan Province of",14046868,,
2013,170,"Colombia",3068565,,
2013,178,"Congo",574159,,
2013,188,"Costa Rica",1245174,,
2013,384,"Cote d'Ivoire",983188,,
2013,191,"Croatia",187284,,
2013,192,"Cuba",263886,,
2013,531,"Curacao",87452,,
2013,196,"Cyprus",277276,,
2013,180,"Dem. Rep. of the Congo",67965,,
2013,208,"Denmark",752489,,
2013,262,"Djibouti",787867,,
2013,214,"Dominican Republic",1446902,,
2013,218,"Ecuador",1642336,,
2013,818,"Egypt",6456469,,
2013,222,"El Salvador",180634,,
2013,226,"Equatorial Guinea",9687,,
2013,233,"Estonia",253855,,
2013,246,"Finland",1472143,,
2013,250,"France",4285777,,
2013,254,"French Guiana",30704,,
2013,258,"French Polynesia",69341,,
2013,266,"Gabon",130700,,
2013,268,"Georgia",403447,,
2013,276,"Germany",15401010,,
2013,288,"Ghana",894362,,
2013,300,"Greece",3523987,,
2013,308,"Grenada",16000,,
2013,312,"Guadeloupe",205800,,
2013,316,"Guam",169816,,
2013,320,"Guatemala",1211561,,
2013,324,"Guinea",147231,,
2013,328,"Guyana",50991,,
2013,332,"Haiti",172516,,
2013,340,"Honduras",671467,,
2013,352,"Iceland",241857,,
2013,356,"India",10571320,,
2013,360,"Indonesia",11183911,,
2013,364,"Iran (Islamic Republic of)",2218161,,
2013,372,"Ireland",727328,,
2013,376,"Israel",2539000,,
2013,380,"Italy",10118350,,
2013,388,"Jamaica",1703949,,
2013,392,"Japan",21442040,,
2013,400,"Jordan",872811,,
2013,404,"Kenya",894000,,
2013,428,"Latvia",384750,,
2013,422,"Lebanon",1117334,,
2013,434,"Libya",225020,,
2013,440,"Lithuania",402535,,
2013,458,"Malaysia",20876442,,
2013,470,"Malta",2793692,,
2013,474,"Martinique",147989,,
2013,480,"Mauritius",385326,,
2013,175,"Mayotte",52837,,
2013,484,"Mexico",4892881,,
2013,499,"Montenegro",33029,,
2013,504,"Morocco",3526437,,
2013,508,"Mozambique",244500,"Estimated",
2013,104,"Myanmar",567156,,
2013,516,"Namibia",301817,,
2013,528,"Netherlands (Kingdom of the)",11751977,,
2013,530,"Netherlands Antilles",,,"Not applicable"
